,지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
8271,서울 종로구,도시대기,111123,종로구,2021091016,0.003,0.4,0.075,0.015,30.0,18.0,서울 종로구 종로35가길 19
8272,서울 종로구,도시대기,111123,종로구,2021091017,0.004,0.4,0.074,0.017,29.0,21.0,서울 종로구 종로35가길 19
8273,서울 종로구,도시대기,111123,종로구,2021091018,0.003,0.4,0.055,0.017,26.0,18.0,서울 종로구 종로35가길 19
8274,서울 종로구,도시대기,111123,종로구,2021091019,0.003,0.4,0.052,0.019,26.0,15.0,서울 종로구 종로35가길 19
8275,서울 종로구,도시대기,111123,종로구,2021091020,0.003,0.4,0.046,0.023,27.0,18.0,서울 종로구 종로35가길 19
8276,서울 종로구,도시대기,111123,종로구,2021091021,0.003,0.4,0.042,0.022,30.0,20.0,서울 종로구 종로35가길 19
8277,서울 종로구,도시대기,111123,종로구,2021091022,0.003,0.4,0.041,0.018,23.0,16.0,서울 종로구 종로35가길 19
8278,서울 종로구,도시대기,111123,종로구,2021091023,0.003,0.4,0.046,0.015,22.0,14.0,서울 종로구 종로35가길 19
8279,서울 종로구,도시대기,111123,종로구,2021091024,0.003,0.4,0.041,0.016,20.0,13.0,서울 종로구 종로35가길 19
8280,서울 종로구,도시대기,111123,종로구,2021091101,0.002,0.4,0.036,0.018,21.0,15.0,서울 종로구 종로35가길 19
8281,서울 종로구,도시대기,111123,종로구,2021091102,0.003,0.4,0.032,0.015,20.0,14.0,서울 종로구 종로35가길 19
8282,서울 종로구,도시대기,111123,종로구,2021091103,0.003,0.4,0.027,0.016,22.0,15.0,서울 종로구 종로35가길 19
8283,서울 종로구,도시대기,111123,종로구,2021091104,0.003,0.5,0.008,0.027,22.0,13.0,서울 종로구 종로35가길 19
8284,서울 종로구,도시대기,111123,종로구,2021091105,0.002,0.4,0.014,0.021,24.0,15.0,서울 종로구 종로35가길 19
8285,서울 종로구,도시대기,111123,종로구,2021091106,0.003,0.4,0.009,0.023,23.0,13.0,서울 종로구 종로35가길 19
8286,서울 종로구,도시대기,111123,종로구,2021091107,0.003,0.5,0.005,0.028,23.0,17.0,서울 종로구 종로35가길 19
8287,서울 종로구,도시대기,111123,종로구,2021091108,0.003,0.5,0.008,0.025,23.0,13.0,서울 종로구 종로35가길 19
8288,서울 종로구,도시대기,111123,종로구,2021091109,0.003,0.5,0.016,0.024,28.0,17.0,서울 종로구 종로35가길 19
8289,서울 종로구,도시대기,111123,종로구,2021091110,0.003,0.5,0.03,0.02,34.0,22.0,서울 종로구 종로35가길 19
8290,서울 종로구,도시대기,111123,종로구,2021091111,0.005,0.6,0.045,0.018,35.0,30.0,서울 종로구 종로35가길 19
8291,서울 종로구,도시대기,111123,종로구,2021091112,0.005,0.6,0.051,0.019,38.0,29.0,서울 종로구 종로35가길 19
8292,서울 종로구,도시대기,111123,종로구,2021091113,0.004,0.6,0.062,0.021,38.0,31.0,서울 종로구 종로35가길 19
8293,서울 종로구,도시대기,111123,종로구,2021091114,0.004,0.5,0.085,0.018,37.0,28.0,서울 종로구 종로35가길 19
8294,서울 종로구,도시대기,111123,종로구,2021091115,0.004,0.5,0.102,0.014,35.0,29.0,서울 종로구 종로35가길 19
8295,서울 종로구,도시대기,111123,종로구,2021091116,0.005,0.5,0.115,0.015,38.0,27.0,서울 종로구 종로35가길 19
8296,서울 종로구,도시대기,111123,종로구,2021091117,0.007,0.5,0.115,0.016,44.0,36.0,서울 종로구 종로35가길 19
8297,서울 종로구,도시대기,111123,종로구,2021091118,0.006,0.5,0.095,0.016,37.0,29.0,서울 종로구 종로35가길 19
8298,서울 종로구,도시대기,111123,종로구,2021091119,0.003,0.4,0.064,0.012,26.0,18.0,서울 종로구 종로35가길 19
8299,서울 종로구,도시대기,111123,종로구,2021091120,0.003,0.4,0.054,0.012,22.0,16.0,서울 종로구 종로35가길 19
8300,서울 종로구,도시대기,111123,종로구,2021091121,0.003,0.4,0.059,0.012,23.0,20.0,서울 종로구 종로35가길 19
8301,서울 종로구,도시대기,111123,종로구,2021091122,0.003,0.4,0.051,0.013,24.0,17.0,서울 종로구 종로35가길 19
8302,서울 종로구,도시대기,111123,종로구,2021091123,0.003,0.5,0.042,0.021,21.0,15.0,서울 종로구 종로35가길 19
8303,서울 종로구,도시대기,111123,종로구,2021091124,0.003,0.5,0.022,0.032,22.0,15.0,서울 종로구 종로35가길 19
8304,서울 종로구,도시대기,111123,종로구,2021091201,0.003,0.5,0.021,0.03,24.0,16.0,서울 종로구 종로35가길 19
8305,서울 종로구,도시대기,111123,종로구,2021091202,0.003,0.6,0.022,0.027,23.0,17.0,서울 종로구 종로35가길 19
8306,서울 종로구,도시대기,111123,종로구,2021091203,0.003,0.5,0.032,0.016,28.0,24.0,서울 종로구 종로35가길 19
8307,서울 종로구,도시대기,111123,종로구,2021091204,0.003,0.4,0.033,0.013,26.0,18.0,서울 종로구 종로35가길 19
8308,서울 종로구,도시대기,111123,종로구,2021091205,0.003,0.4,0.035,0.011,23.0,16.0,서울 종로구 종로35가길 19
8309,서울 종로구,도시대기,111123,종로구,2021091206,0.002,0.4,0.03,0.013,20.0,13.0,서울 종로구 종로35가길 19
8310,서울 종로구,도시대기,111123,종로구,2021091207,0.003,0.4,0.03,0.016,22.0,13.0,서울 종로구 종로35가길 19
8311,서울 종로구,도시대기,111123,종로구,2021091208,0.003,0.4,0.029,0.017,16.0,10.0,서울 종로구 종로35가길 19
8312,서울 종로구,도시대기,111123,종로구,2021091209,0.003,0.4,0.033,0.017,14.0,8.0,서울 종로구 종로35가길 19
8313,서울 종로구,도시대기,111123,종로구,2021091210,0.003,0.4,0.037,0.019,20.0,14.0,서울 종로구 종로35가길 19
8314,서울 종로구,도시대기,111123,종로구,2021091211,0.003,0.4,0.054,0.012,16.0,11.0,서울 종로구 종로35가길 19
8315,서울 종로구,도시대기,111123,종로구,2021091212,0.003,0.4,0.063,0.01,10.0,6.0,서울 종로구 종로35가길 19
8316,서울 종로구,도시대기,111123,종로구,2021091213,0.003,0.4,0.071,0.008,14.0,11.0,서울 종로구 종로35가길 19
8317,서울 종로구,도시대기,111123,종로구,2021091214,0.002,0.4,0.072,0.008,16.0,10.0,서울 종로구 종로35가길 19
8318,서울 종로구,도시대기,111123,종로구,2021091215,0.003,0.3,0.062,0.007,16.0,14.0,서울 종로구 종로35가길 19
8319,서울 종로구,도시대기,111123,종로구,2021091216,0.003,0.3,0.058,0.007,15.0,8.0,서울 종로구 종로35가길 19
8320,서울 종로구,도시대기,111123,종로구,2021091217,0.003,0.3,0.056,0.007,12.0,11.0,서울 종로구 종로35가길 19
8321,서울 종로구,도시대기,111123,종로구,2021091218,0.003,0.3,0.054,0.007,12.0,8.0,서울 종로구 종로35가길 19
8322,서울 종로구,도시대기,111123,종로구,2021091219,0.002,0.3,0.049,0.009,13.0,11.0,서울 종로구 종로35가길 19
8323,서울 종로구,도시대기,111123,종로구,2021091220,0.003,0.4,0.038,0.017,16.0,13.0,서울 종로구 종로35가길 19
8324,서울 종로구,도시대기,111123,종로구,2021091221,0.003,0.4,0.038,0.016,19.0,13.0,서울 종로구 종로35가길 19
8325,서울 종로구,도시대기,111123,종로구,2021091222,0.003,0.5,0.023,0.029,18.0,13.0,서울 종로구 종로35가길 19
8326,서울 종로구,도시대기,111123,종로구,2021091223,0.002,0.5,0.018,0.031,18.0,15.0,서울 종로구 종로35가길 19
8327,서울 종로구,도시대기,111123,종로구,2021091224,0.002,0.5,0.015,0.031,20.0,14.0,서울 종로구 종로35가길 19
8328,서울 종로구,도시대기,111123,종로구,2021091301,0.003,0.5,0.012,0.031,24.0,16.0,서울 종로구 종로35가길 19
8329,서울 종로구,도시대기,111123,종로구,2021091302,0.003,0.5,0.015,0.024,23.0,13.0,서울 종로구 종로35가길 19
8330,서울 종로구,도시대기,111123,종로구,2021091303,0.003,0.4,0.023,0.016,20.0,14.0,서울 종로구 종로35가길 19
8331,서울 종로구,도시대기,111123,종로구,2021091304,0.003,0.4,0.027,0.012,22.0,15.0,서울 종로구 종로35가길 19
8332,서울 종로구,도시대기,111123,종로구,2021091305,0.002,0.4,0.029,0.012,24.0,16.0,서울 종로구 종로35가길 19
8333,서울 종로구,도시대기,111123,종로구,2021091306,0.002,0.4,0.025,0.014,19.0,12.0,서울 종로구 종로35가길 19
8334,서울 종로구,도시대기,111123,종로구,2021091307,0.003,0.4,0.024,0.017,21.0,17.0,서울 종로구 종로35가길 19
8335,서울 종로구,도시대기,111123,종로구,2021091308,0.003,0.4,0.025,0.019,22.0,14.0,서울 종로구 종로35가길 19
8336,서울 종로구,도시대기,111123,종로구,2021091309,0.003,0.4,0.027,0.021,24.0,16.0,서울 종로구 종로35가길 19
8337,서울 종로구,도시대기,111123,종로구,2021091310,0.003,0.4,0.027,0.023,29.0,19.0,서울 종로구 종로35가길 19
8338,서울 종로구,도시대기,111123,종로구,2021091311,0.003,0.5,0.035,0.017,29.0,18.0,서울 종로구 종로35가길 19
8339,서울 종로구,도시대기,111123,종로구,2021091312,0.003,0.4,0.042,0.015,28.0,16.0,서울 종로구 종로35가길 19
8340,서울 종로구,도시대기,111123,종로구,2021091313,0.003,0.4,0.053,0.013,22.0,9.0,서울 종로구 종로35가길 19
8341,서울 종로구,도시대기,111123,종로구,2021091314,0.003,0.4,0.06,0.012,23.0,12.0,서울 종로구 종로35가길 19
8342,서울 종로구,도시대기,111123,종로구,2021091315,0.003,0.4,0.062,0.012,29.0,16.0,서울 종로구 종로35가길 19
8343,서울 종로구,도시대기,111123,종로구,2021091316,0.003,0.4,0.061,0.013,28.0,15.0,서울 종로구 종로35가길 19
8344,서울 종로구,도시대기,111123,종로구,2021091317,0.003,0.4,0.061,0.013,29.0,17.0,서울 종로구 종로35가길 19
8345,서울 종로구,도시대기,111123,종로구,2021091318,0.003,0.5,0.057,0.018,27.0,17.0,서울 종로구 종로35가길 19
8346,서울 종로구,도시대기,111123,종로구,2021091319,0.003,0.5,0.048,0.024,28.0,17.0,서울 종로구 종로35가길 19
8347,서울 종로구,도시대기,111123,종로구,2021091320,0.003,0.4,0.035,0.023,30.0,16.0,서울 종로구 종로35가길 19
8348,서울 종로구,도시대기,111123,종로구,2021091321,0.003,0.4,0.032,0.02,30.0,13.0,서울 종로구 종로35가길 19
8349,서울 종로구,도시대기,111123,종로구,2021091322,0.003,0.4,0.025,0.024,23.0,11.0,서울 종로구 종로35가길 19
8350,서울 종로구,도시대기,111123,종로구,2021091323,0.003,0.4,0.026,0.022,21.0,12.0,서울 종로구 종로35가길 19
8351,서울 종로구,도시대기,111123,종로구,2021091324,0.003,0.4,0.025,0.021,22.0,11.0,서울 종로구 종로35가길 19
8352,서울 종로구,도시대기,111123,종로구,2021091401,0.003,0.4,0.027,0.017,20.0,12.0,서울 종로구 종로35가길 19
8353,서울 종로구,도시대기,111123,종로구,2021091402,0.003,0.4,0.022,0.018,21.0,11.0,서울 종로구 종로35가길 19
8354,서울 종로구,도시대기,111123,종로구,2021091403,0.003,0.4,0.023,0.016,24.0,12.0,서울 종로구 종로35가길 19
8355,서울 종로구,도시대기,111123,종로구,2021091404,0.003,0.4,0.022,0.014,22.0,10.0,서울 종로구 종로35가길 19
8356,서울 종로구,도시대기,111123,종로구,2021091405,0.002,0.4,0.018,0.016,24.0,12.0,서울 종로구 종로35가길 19
8357,서울 종로구,도시대기,111123,종로구,2021091406,0.003,0.4,0.015,0.017,24.0,15.0,서울 종로구 종로35가길 19
8358,서울 종로구,도시대기,111123,종로구,2021091407,0.003,0.4,0.008,0.025,26.0,14.0,서울 종로구 종로35가길 19
8359,서울 종로구,도시대기,111123,종로구,2021091408,0.003,0.4,0.011,0.023,23.0,12.0,서울 종로구 종로35가길 19
8360,서울 종로구,도시대기,111123,종로구,2021091409,0.002,0.4,0.016,0.021,23.0,10.0,서울 종로구 종로35가길 19
8361,서울 종로구,도시대기,111123,종로구,2021091410,0.003,0.4,0.024,0.018,23.0,11.0,서울 종로구 종로35가길 19
8362,서울 종로구,도시대기,111123,종로구,2021091411,0.003,0.4,0.033,0.015,25.0,15.0,서울 종로구 종로35가길 19
8363,서울 종로구,도시대기,111123,종로구,2021091412,0.003,0.4,0.034,0.015,13.0,4.0,서울 종로구 종로35가길 19
8364,서울 종로구,도시대기,111123,종로구,2021091413,0.003,0.4,0.04,0.014,16.0,6.0,서울 종로구 종로35가길 19
8365,서울 종로구,도시대기,111123,종로구,2021091414,0.003,0.4,0.047,0.011,17.0,8.0,서울 종로구 종로35가길 19
8366,서울 종로구,도시대기,111123,종로구,2021091415,0.003,0.4,0.046,0.014,17.0,6.0,서울 종로구 종로35가길 19
8367,서울 종로구,도시대기,111123,종로구,2021091416,0.003,0.4,0.049,0.013,17.0,7.0,서울 종로구 종로35가길 19
8368,서울 종로구,도시대기,111123,종로구,2021091417,0.003,0.4,0.046,0.016,17.0,8.0,서울 종로구 종로35가길 19
8369,서울 종로구,도시대기,111123,종로구,2021091418,0.003,0.4,0.045,0.018,19.0,9.0,서울 종로구 종로35가길 19
8370,서울 종로구,도시대기,111123,종로구,2021091419,0.003,0.5,0.038,0.024,22.0,13.0,서울 종로구 종로35가길 19
8371,서울 종로구,도시대기,111123,종로구,2021091420,0.003,0.4,0.03,0.026,20.0,13.0,서울 종로구 종로35가길 19
8372,서울 종로구,도시대기,111123,종로구,2021091421,0.002,0.4,0.032,0.018,19.0,8.0,서울 종로구 종로35가길 19
8373,서울 종로구,도시대기,111123,종로구,2021091422,0.003,0.4,0.032,0.017,16.0,9.0,서울 종로구 종로35가길 19
8374,서울 종로구,도시대기,111123,종로구,2021091423,0.003,0.3,0.037,0.011,12.0,6.0,서울 종로구 종로35가길 19
8375,서울 종로구,도시대기,111123,종로구,2021091424,0.003,0.3,0.037,0.009,11.0,6.0,서울 종로구 종로35가길 19
8376,서울 종로구,도시대기,111123,종로구,2021091501,0.002,0.3,0.037,0.007,10.0,4.0,서울 종로구 종로35가길 19
8377,서울 종로구,도시대기,111123,종로구,2021091502,0.003,0.3,0.038,0.006,8.0,3.0,서울 종로구 종로35가길 19
8378,서울 종로구,도시대기,111123,종로구,2021091503,0.002,0.3,0.036,0.006,11.0,5.0,서울 종로구 종로35가길 19
8379,서울 종로구,도시대기,111123,종로구,2021091504,0.002,0.3,0.034,0.008,7.0,4.0,서울 종로구 종로35가길 19
8380,서울 종로구,도시대기,111123,종로구,2021091505,0.002,0.3,0.033,0.01,8.0,4.0,서울 종로구 종로35가길 19
8381,서울 종로구,도시대기,111123,종로구,2021091506,0.002,0.3,0.028,0.014,8.0,5.0,서울 종로구 종로35가길 19
8382,서울 종로구,도시대기,111123,종로구,2021091507,0.002,0.3,0.021,0.022,10.0,6.0,서울 종로구 종로35가길 19
8383,서울 종로구,도시대기,111123,종로구,2021091508,0.002,0.4,0.022,0.021,10.0,4.0,서울 종로구 종로35가길 19
8384,서울 종로구,도시대기,111123,종로구,2021091509,0.003,0.4,0.03,0.015,11.0,6.0,서울 종로구 종로35가길 19
8385,서울 종로구,도시대기,111123,종로구,2021091510,0.003,0.4,0.037,0.011,14.0,7.0,서울 종로구 종로35가길 19
8386,서울 종로구,도시대기,111123,종로구,2021091511,0.003,0.4,0.039,0.013,16.0,10.0,서울 종로구 종로35가길 19
8387,서울 종로구,도시대기,111123,종로구,2021091512,0.003,0.4,0.043,0.01,19.0,9.0,서울 종로구 종로35가길 19
8388,서울 종로구,도시대기,111123,종로구,2021091513,0.003,0.4,0.044,0.012,17.0,10.0,서울 종로구 종로35가길 19
8389,서울 종로구,도시대기,111123,종로구,2021091514,0.002,0.4,0.042,0.011,16.0,8.0,서울 종로구 종로35가길 19
8390,서울 종로구,도시대기,111123,종로구,2021091515,0.003,0.4,0.042,0.011,18.0,10.0,서울 종로구 종로35가길 19
8391,서울 종로구,도시대기,111123,종로구,2021091516,0.003,0.3,0.043,0.009,19.0,8.0,서울 종로구 종로35가길 19
8392,서울 종로구,도시대기,111123,종로구,2021091517,0.003,0.3,0.041,0.011,22.0,10.0,서울 종로구 종로35가길 19
8393,서울 종로구,도시대기,111123,종로구,2021091518,0.003,0.3,0.038,0.011,16.0,9.0,서울 종로구 종로35가길 19
8394,서울 종로구,도시대기,111123,종로구,2021091519,0.003,0.3,0.036,0.011,15.0,9.0,서울 종로구 종로35가길 19
8395,서울 종로구,도시대기,111123,종로구,2021091520,0.003,0.3,0.035,0.011,12.0,7.0,서울 종로구 종로35가길 19
8396,서울 종로구,도시대기,111123,종로구,2021091521,0.003,0.3,0.035,0.011,11.0,5.0,서울 종로구 종로35가길 19
8397,서울 종로구,도시대기,111123,종로구,2021091522,0.002,0.3,0.037,0.01,9.0,3.0,서울 종로구 종로35가길 19
8398,서울 종로구,도시대기,111123,종로구,2021091523,0.002,0.3,0.036,0.011,8.0,2.0,서울 종로구 종로35가길 19
8399,서울 종로구,도시대기,111123,종로구,2021091524,0.003,0.3,0.035,0.011,12.0,7.0,서울 종로구 종로35가길 19
8400,서울 종로구,도시대기,111123,종로구,2021091601,0.003,0.3,0.035,0.01,11.0,6.0,서울 종로구 종로35가길 19
8401,서울 종로구,도시대기,111123,종로구,2021091602,0.002,0.3,0.037,0.006,7.0,3.0,서울 종로구 종로35가길 19
8402,서울 종로구,도시대기,111123,종로구,2021091603,0.002,0.3,0.035,0.007,7.0,3.0,서울 종로구 종로35가길 19
8403,서울 종로구,도시대기,111123,종로구,2021091604,0.003,0.3,0.035,0.007,6.0,3.0,서울 종로구 종로35가길 19
8404,서울 종로구,도시대기,111123,종로구,2021091605,0.002,0.3,0.032,0.009,7.0,4.0,서울 종로구 종로35가길 19
8405,서울 종로구,도시대기,111123,종로구,2021091606,0.002,0.3,0.027,0.013,9.0,5.0,서울 종로구 종로35가길 19
8406,서울 종로구,도시대기,111123,종로구,2021091607,0.002,0.3,0.021,0.018,6.0,2.0,서울 종로구 종로35가길 19
8407,서울 종로구,도시대기,111123,종로구,2021091608,0.002,0.3,0.025,0.016,4.0,1.0,서울 종로구 종로35가길 19
8408,서울 종로구,도시대기,111123,종로구,2021091609,0.003,0.3,0.026,0.013,3.0,1.0,서울 종로구 종로35가길 19
8409,서울 종로구,도시대기,111123,종로구,2021091610,0.003,0.3,0.03,0.013,6.0,1.0,서울 종로구 종로35가길 19
8410,서울 종로구,도시대기,111123,종로구,2021091611,0.003,0.3,0.035,0.011,9.0,3.0,서울 종로구 종로35가길 19
8411,서울 종로구,도시대기,111123,종로구,2021091612,0.003,0.3,0.039,0.011,9.0,2.0,서울 종로구 종로35가길 19
8412,서울 종로구,도시대기,111123,종로구,2021091613,0.003,0.3,0.042,0.011,11.0,4.0,서울 종로구 종로35가길 19
8413,서울 종로구,도시대기,111123,종로구,2021091614,0.002,0.3,0.043,0.012,9.0,3.0,서울 종로구 종로35가길 19
8414,서울 종로구,도시대기,111123,종로구,2021091615,0.003,0.3,0.044,0.013,9.0,2.0,서울 종로구 종로35가길 19
8415,서울 종로구,도시대기,111123,종로구,2021091616,0.003,0.3,0.043,0.013,8.0,2.0,서울 종로구 종로35가길 19
8416,서울 종로구,도시대기,111123,종로구,2021091617,0.002,0.4,0.04,0.014,11.0,3.0,서울 종로구 종로35가길 19
8417,서울 종로구,도시대기,111123,종로구,2021091618,0.002,0.4,0.036,0.017,11.0,5.0,서울 종로구 종로35가길 19
8418,서울 종로구,도시대기,111123,종로구,2021091619,0.002,0.4,0.034,0.017,12.0,5.0,서울 종로구 종로35가길 19
8419,서울 종로구,도시대기,111123,종로구,2021091620,0.003,0.4,0.033,0.018,11.0,4.0,서울 종로구 종로35가길 19
8420,서울 종로구,도시대기,111123,종로구,2021091621,0.003,0.4,0.02,0.027,12.0,6.0,서울 종로구 종로35가길 19
8421,서울 종로구,도시대기,111123,종로구,2021091622,0.003,0.4,0.012,0.031,14.0,6.0,서울 종로구 종로35가길 19
8422,서울 종로구,도시대기,111123,종로구,2021091623,0.002,0.4,0.017,0.022,15.0,5.0,서울 종로구 종로35가길 19
8423,서울 종로구,도시대기,111123,종로구,2021091624,0.002,0.3,0.022,0.015,10.0,4.0,서울 종로구 종로35가길 19
8424,서울 종로구,도시대기,111123,종로구,2021091701,0.002,0.3,0.026,0.012,10.0,5.0,서울 종로구 종로35가길 19
8425,서울 종로구,도시대기,111123,종로구,2021091702,0.003,0.3,0.029,0.01,8.0,4.0,서울 종로구 종로35가길 19
8426,서울 종로구,도시대기,111123,종로구,2021091703,0.003,0.3,0.032,0.008,8.0,6.0,서울 종로구 종로35가길 19
8427,서울 종로구,도시대기,111123,종로구,2021091704,0.003,0.3,0.03,0.009,8.0,4.0,서울 종로구 종로35가길 19
8428,서울 종로구,도시대기,111123,종로구,2021091705,0.003,0.3,0.027,0.01,9.0,8.0,서울 종로구 종로35가길 19
8429,서울 종로구,도시대기,111123,종로구,2021091706,0.003,0.3,0.025,0.011,8.0,4.0,서울 종로구 종로35가길 19
8430,서울 종로구,도시대기,111123,종로구,2021091707,0.003,0.3,0.023,0.014,9.0,5.0,서울 종로구 종로35가길 19
8431,서울 종로구,도시대기,111123,종로구,2021091708,0.003,0.3,0.02,0.016,9.0,5.0,서울 종로구 종로35가길 19
8432,서울 종로구,도시대기,111123,종로구,2021091709,0.003,0.4,0.019,0.02,12.0,3.0,서울 종로구 종로35가길 19
8433,서울 종로구,도시대기,111123,종로구,2021091710,0.003,0.4,0.022,0.017,9.0,4.0,서울 종로구 종로35가길 19
8434,서울 종로구,도시대기,111123,종로구,2021091711,0.003,0.4,0.023,0.018,12.0,5.0,서울 종로구 종로35가길 19
8435,서울 종로구,도시대기,111123,종로구,2021091712,0.003,0.4,0.028,0.015,12.0,3.0,서울 종로구 종로35가길 19
8436,서울 종로구,도시대기,111123,종로구,2021091713,0.002,0.3,0.037,0.01,12.0,3.0,서울 종로구 종로35가길 19
8437,서울 종로구,도시대기,111123,종로구,2021091714,0.003,0.3,0.041,0.007,11.0,4.0,서울 종로구 종로35가길 19
8438,서울 종로구,도시대기,111123,종로구,2021091715,0.003,0.3,0.04,0.008,10.0,3.0,서울 종로구 종로35가길 19
8439,서울 종로구,도시대기,111123,종로구,2021091716,0.003,0.3,0.039,0.009,9.0,1.0,서울 종로구 종로35가길 19
8440,서울 종로구,도시대기,111123,종로구,2021091717,0.003,0.3,0.039,0.009,11.0,5.0,서울 종로구 종로35가길 19
8441,서울 종로구,도시대기,111123,종로구,2021091718,0.002,0.3,0.036,0.012,9.0,3.0,서울 종로구 종로35가길 19
8442,서울 종로구,도시대기,111123,종로구,2021091719,0.003,0.3,0.033,0.012,10.0,6.0,서울 종로구 종로35가길 19
8443,서울 종로구,도시대기,111123,종로구,2021091720,0.002,0.4,0.033,0.013,9.0,5.0,서울 종로구 종로35가길 19
8444,서울 종로구,도시대기,111123,종로구,2021091721,0.002,0.3,0.029,0.016,7.0,4.0,서울 종로구 종로35가길 19
8445,서울 종로구,도시대기,111123,종로구,2021091722,0.003,0.3,0.031,0.012,7.0,3.0,서울 종로구 종로35가길 19
8446,서울 종로구,도시대기,111123,종로구,2021091723,0.002,0.3,0.029,0.014,5.0,3.0,서울 종로구 종로35가길 19
8447,서울 종로구,도시대기,111123,종로구,2021091724,0.002,0.3,0.028,0.014,7.0,3.0,서울 종로구 종로35가길 19
8448,서울 종로구,도시대기,111123,종로구,2021091801,0.002,0.3,0.025,0.015,8.0,4.0,서울 종로구 종로35가길 19
8449,서울 종로구,도시대기,111123,종로구,2021091802,0.003,0.3,0.022,0.014,8.0,4.0,서울 종로구 종로35가길 19
8450,서울 종로구,도시대기,111123,종로구,2021091803,0.003,0.3,0.023,0.011,9.0,6.0,서울 종로구 종로35가길 19
8451,서울 종로구,도시대기,111123,종로구,2021091804,0.003,0.3,0.023,0.011,8.0,5.0,서울 종로구 종로35가길 19
8452,서울 종로구,도시대기,111123,종로구,2021091805,0.002,0.3,0.021,0.011,9.0,4.0,서울 종로구 종로35가길 19
8453,서울 종로구,도시대기,111123,종로구,2021091806,0.003,0.3,0.024,0.01,7.0,4.0,서울 종로구 종로35가길 19
8454,서울 종로구,도시대기,111123,종로구,2021091807,0.002,0.3,0.02,0.013,8.0,4.0,서울 종로구 종로35가길 19
8455,서울 종로구,도시대기,111123,종로구,2021091808,0.002,0.3,0.023,0.012,9.0,2.0,서울 종로구 종로35가길 19
8456,서울 종로구,도시대기,111123,종로구,2021091809,0.003,0.3,0.023,0.013,15.0,2.0,서울 종로구 종로35가길 19
8457,서울 종로구,도시대기,111123,종로구,2021091810,0.003,0.3,0.028,0.012,5.0,1.0,서울 종로구 종로35가길 19
8458,서울 종로구,도시대기,111123,종로구,2021091811,0.003,0.3,0.035,0.008,4.0,2.0,서울 종로구 종로35가길 19
8459,서울 종로구,도시대기,111123,종로구,2021091812,0.002,0.3,0.041,0.008,4.0,2.0,서울 종로구 종로35가길 19
8460,서울 종로구,도시대기,111123,종로구,2021091813,0.003,0.3,0.047,0.008,6.0,3.0,서울 종로구 종로35가길 19
8461,서울 종로구,도시대기,111123,종로구,2021091814,0.002,0.3,0.055,0.006,5.0,3.0,서울 종로구 종로35가길 19
8462,서울 종로구,도시대기,111123,종로구,2021091815,0.003,0.3,0.06,0.008,4.0,5.0,서울 종로구 종로35가길 19
8463,서울 종로구,도시대기,111123,종로구,2021091816,0.003,0.3,0.063,0.01,6.0,4.0,서울 종로구 종로35가길 19
8464,서울 종로구,도시대기,111123,종로구,2021091817,0.003,0.3,0.064,0.01,6.0,2.0,서울 종로구 종로35가길 19
8465,서울 종로구,도시대기,111123,종로구,2021091818,0.003,0.4,0.063,0.014,10.0,7.0,서울 종로구 종로35가길 19
8466,서울 종로구,도시대기,111123,종로구,2021091819,0.003,0.4,0.038,0.019,14.0,8.0,서울 종로구 종로35가길 19
8467,서울 종로구,도시대기,111123,종로구,2021091820,0.003,0.4,0.03,0.017,16.0,9.0,서울 종로구 종로35가길 19
8468,서울 종로구,도시대기,111123,종로구,2021091821,0.003,0.3,0.033,0.009,13.0,8.0,서울 종로구 종로35가길 19
8469,서울 종로구,도시대기,111123,종로구,2021091822,0.003,0.4,0.029,0.012,13.0,8.0,서울 종로구 종로35가길 19
8470,서울 종로구,도시대기,111123,종로구,2021091823,0.002,0.5,0.013,0.028,12.0,8.0,서울 종로구 종로35가길 19
8471,서울 종로구,도시대기,111123,종로구,2021091824,0.003,0.5,0.012,0.028,13.0,6.0,서울 종로구 종로35가길 19
8472,서울 종로구,도시대기,111123,종로구,2021091901,0.003,0.4,0.018,0.021,16.0,8.0,서울 종로구 종로35가길 19
8473,서울 종로구,도시대기,111123,종로구,2021091902,0.003,0.4,0.021,0.017,10.0,7.0,서울 종로구 종로35가길 19
8474,서울 종로구,도시대기,111123,종로구,2021091903,0.003,0.3,0.025,0.011,8.0,5.0,서울 종로구 종로35가길 19
8475,서울 종로구,도시대기,111123,종로구,2021091904,0.002,0.3,0.027,0.009,7.0,4.0,서울 종로구 종로35가길 19
8476,서울 종로구,도시대기,111123,종로구,2021091905,0.002,0.3,0.027,0.009,8.0,5.0,서울 종로구 종로35가길 19
8477,서울 종로구,도시대기,111123,종로구,2021091906,0.002,0.3,0.025,0.01,7.0,5.0,서울 종로구 종로35가길 19
8478,서울 종로구,도시대기,111123,종로구,2021091907,0.002,0.3,0.023,0.012,9.0,5.0,서울 종로구 종로35가길 19
8479,서울 종로구,도시대기,111123,종로구,2021091908,0.003,0.4,0.023,0.012,6.0,3.0,서울 종로구 종로35가길 19
8480,서울 종로구,도시대기,111123,종로구,2021091909,0.003,0.4,0.026,0.011,6.0,5.0,서울 종로구 종로35가길 19
8481,서울 종로구,도시대기,111123,종로구,2021091910,0.003,0.4,0.027,0.012,9.0,5.0,서울 종로구 종로35가길 19
