지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2021-09-16 00:00,20.8,,,,3.9,,50,,61,,14.9,12.9,1006.3,,1016.3,,,9,,9,,,0,0,,,2000,,,19.5,,24.4,24.4,24.9,25
108,서울,2021-09-16 01:00,20.2,,,,3,,50,,65,,15.4,13.4,1005.9,,1015.9,,,9,,9,,,3,0,,,2000,,,19.1,,24.1,24.1,24.7,25
108,서울,2021-09-16 02:00,19.7,,,,2.6,,50,,67,,15.3,13.3,1005.9,,1015.8,,,9,,9,,,2,0,,,2000,,,18.5,,23.9,23.9,24.5,24.9
108,서울,2021-09-16 03:00,19.4,,,,1.9,,70,,68,,15.3,13.3,1005.5,,1015.4,,,9,,9,,,0,0,,,2000,,,18.2,,23.6,23.6,24.3,24.8
108,서울,2021-09-16 04:00,19,,,,1.8,,50,,69,,15.1,13.1,1005.2,,1015.2,,,9,,9,,,0,0,,,2000,,,17.8,,23.3,23.4,24.1,24.7
108,서울,2021-09-16 05:00,18.5,,,,2.4,,50,,72,,15.3,13.3,1004.8,,1014.8,,,9,,9,,,0,0,,,2000,,,17.5,,23.1,23.1,23.9,24.6
108,서울,2021-09-16 06:00,18.1,,,,2.8,,50,,75,,15.5,13.5,1004.6,,1014.6,,,9,,9,,,0,0,,,2000,,,17.2,,22.8,22.9,23.7,24.5
108,서울,2021-09-16 07:00,18.5,,,,3.3,,50,,75,,15.9,13.9,1004.7,,1014.7,,.4,,.1,,,,0,0,,,2000,,,17.6,,22.6,22.7,23.5,24.4
108,서울,2021-09-16 08:00,20.3,,,,2.9,,50,,70,,16.6,14.6,1004.7,,1014.7,,1,,.7,,,,2,0,Ci,,2000,,,19.8,,22.5,22.5,23.4,24.2
108,서울,2021-09-16 09:00,22.1,,,,4.3,,70,,62,,16.4,14.4,1004.5,,1014.4,,1,,1.45,,,,1,0,Ci,,2000,,,28.3,,22.7,22.5,23.2,24.1
108,서울,2021-09-16 10:00,23.9,,,,3.4,,70,,57,,16.8,14.8,1004.6,,1014.4,,1,,2.15,,,,2,0,Ci,,2000,,,35.1,,23.2,22.7,23.1,24
108,서울,2021-09-16 11:00,25,,,,3.5,,70,,52,,16.4,14.4,1004,,1013.8,,1,,2.71,,,,3,0,Ci,,2000,,,41.2,,24,23.1,23.1,23.9
108,서울,2021-09-16 12:00,26,,,,3.2,,70,,50,,16.7,14.7,1003.1,,1012.8,,1,,3.06,,,,5,0,Ci,,2000,,,45.2,,24.7,23.6,23.2,23.8
108,서울,2021-09-16 13:00,26.7,,,,2.5,,70,,50,,17.5,15.4,1002.5,,1012.2,,1,,2.91,,,,6,0,Ci,,2000,,,44.8,,25.5,24.2,23.5,23.8
108,서울,2021-09-16 14:00,27,,,,2.9,,110,,47,,16.7,14.7,1001.8,,1011.5,,1,,2.6,,,,7,0,Ci,,2000,,,42.6,,26.1,24.7,23.8,23.9
108,서울,2021-09-16 15:00,27.1,,,,3.8,,50,,48,,17.2,15.1,1000.8,,1010.5,,.9,,1.93,,,,8,0,Ci,,2000,,,38.2,,26.5,25.2,24.1,24
108,서울,2021-09-16 16:00,26.7,,,,2.3,,90,,49,,17,15,1000.6,,1010.3,,.6,,1.42,,,,8,0,Ci,,2000,,,32.8,,26.6,25.5,24.4,24.1
108,서울,2021-09-16 17:00,26.2,,,,2.1,,90,,52,,17.6,15.5,1000.5,,1010.2,,.2,,.77,,,,9,0,Ci,,2000,,,28.9,,26.6,25.6,24.7,24.3
108,서울,2021-09-16 18:00,25.4,,,,1.7,,50,,54,,17.5,15.4,1000.9,,1010.6,,0,,.33,,,,9,0,Ci,,2000,,,25.8,,26.3,25.6,24.9,24.4
108,서울,2021-09-16 19:00,24.4,,,,2.1,,50,,56,,17,15,1001,,1010.7,,0,,.05,,,,8,0,,,2000,,,23.3,,26,25.5,25,24.6
108,서울,2021-09-16 20:00,23.7,,,,1.5,,20,,59,,17.3,15.2,1001.1,,1010.8,,,9,,9,,,7,0,,,2000,,,22,,25.5,25.3,25,24.7
108,서울,2021-09-16 21:00,23,,,,1.5,,50,,62,,17.4,15.3,1001.5,,1011.3,,,9,,9,,,9,0,Ci,,2000,,,21.6,,25.2,25,24.9,24.7
108,서울,2021-09-16 22:00,22.6,,,,2.4,,50,,66,,18.1,15.9,1001.6,,1011.4,,,9,,9,,,10,0,,,2000,,,21.3,,24.9,24.7,24.8,24.8
108,서울,2021-09-16 23:00,22.3,,,,2.4,,50,,68,,18.3,16.1,1001.7,,1011.5,,,9,,9,,,8,0,,,2000,,,20.8,,24.6,24.5,24.7,24.8
108,서울,2021-09-17 00:00,21.7,,,,2.5,,50,,70,,18.1,15.9,1001.3,,1011.2,,,9,,9,,,9,0,,,2000,,,20.4,,24.4,24.3,24.6,24.7
108,서울,2021-09-17 01:00,21.5,,,,2.9,,50,,70,,17.8,15.7,1001,,1010.9,,,9,,9,,,10,0,,,2000,,,20.3,,24.2,24.1,24.4,24.7
108,서울,2021-09-17 02:00,21,,,,2.4,,50,,72,,17.8,15.7,1000.5,,1010.4,,,9,,9,,,10,0,,,2000,,,20.1,,24,23.9,24.3,24.6
108,서울,2021-09-17 03:00,21,,,,2.7,,50,,72,,17.8,15.7,999.9,,1009.8,,,9,,9,,,9,6,AcCi,43,2000,,,20.5,,23.8,23.7,24.1,24.6
108,서울,2021-09-17 04:00,21,,,,2.3,,50,,72,,17.8,15.7,999.6,,1009.5,,,9,,9,,,9,8,AcCi,39,2000,,,20.7,,23.7,23.6,24,24.5
108,서울,2021-09-17 05:00,20.8,,,,2.2,,50,,72,,17.6,15.5,999.4,,1009.3,,,9,,9,,,9,8,AcCi,38,2000,,,20.7,,23.6,23.5,23.9,24.4
108,서울,2021-09-17 06:00,20.7,,,,2,,70,,70,,17,15,999.5,,1009.4,,,9,,9,,,9,7,AcCi,36,2000,,,20.7,,23.5,23.4,23.8,24.3
108,서울,2021-09-17 07:00,20.6,,,,2.7,,50,,72,,17.4,15.3,999.7,,1009.6,,0,,.04,,,,8,8,Ac,35,2000,,,21.1,,23.4,23.3,23.7,24.3
108,서울,2021-09-17 08:00,21,,,,2.3,,50,,72,,17.8,15.7,1000.1,,1010,,0,,.27,,,,8,2,ScAc,10,2000,,,22.7,,23.5,23.2,23.6,24.2
108,서울,2021-09-17 09:00,21.7,,,,2.2,,50,,70,,18.1,15.9,1000.4,,1010.2,,0,,.54,,,,7,1,ScAc,10,2000,,,25.2,,23.6,23.2,23.5,24.1
108,서울,2021-09-17 10:00,22.9,,,,2.3,,50,,70,,19.5,17.1,1000.4,,1010.2,,.1,,.86,,,,8,8,Ac,44,2000,,,28.6,,23.8,23.3,23.5,24.1
108,서울,2021-09-17 11:00,23.6,,,,3.2,,50,,67,,19.5,17.1,1000.2,,1009.9,,0,,1.15,,,,8,8,Ac,44,2000,,,30.3,,24.2,23.6,23.5,24
108,서울,2021-09-17 12:00,26.1,,,,3.6,,70,,59,,19.9,17.4,999.2,,1008.9,,.8,,2.74,,,,3,1,ScAc,10,2000,,,43.9,,24.8,23.9,23.6,24
108,서울,2021-09-17 13:00,26.9,,,,5.2,,70,,52,,18.4,16.2,998.4,,1008.1,,1,,2.97,,,,1,1,Sc,13,2000,,,46,,25.6,24.4,23.7,24
108,서울,2021-09-17 14:00,27.6,,,,5.1,,50,,51,,18.8,16.5,997.5,,1007.1,,1,,3.01,,,,1,1,Ac,45,2000,,,46.3,,26.2,24.9,24,24
108,서울,2021-09-17 15:00,27.9,,,,4,,50,,50,,18.8,16.5,997.2,,1006.8,,1,,2.58,,,,1,1,Sc,10,2000,,,43,,26.7,25.3,24.2,24.1
108,서울,2021-09-17 16:00,27.8,,,,4.9,,70,,47,,17.5,15.4,997.5,,1007.1,,1,,2,,,,1,1,Sc,10,2000,,,38.7,,26.8,25.6,24.5,24.2
108,서울,2021-09-17 17:00,27.6,,,,2.7,,70,,48,,17.6,15.5,997.7,,1007.3,,1,,1.4,,,,1,1,Sc,10,2000,,,30.1,,26.8,25.8,24.8,24.4
108,서울,2021-09-17 18:00,26.3,,,,2.3,,70,,50,,17,15,998.2,,1007.9,,.7,,.45,,,,1,1,Sc,10,2000,,,25.6,,26.6,25.9,25,24.5
108,서울,2021-09-17 19:00,24.9,,,,3.9,,50,,52,,16.3,14.3,999,,1008.8,,0,,.04,,,,4,0,,,2000,,,23.4,,26.2,25.7,25.2,24.7
108,서울,2021-09-17 20:00,23.9,,,,2.7,,50,,54,,16,14,999.9,,1009.6,,,9,,9,,,2,0,,,2000,,,22.1,,25.7,25.5,25.2,24.8
108,서울,2021-09-17 21:00,23.2,,,,3.8,,70,,56,,15.9,13.9,1001,,1010.8,,,9,,9,,,0,0,,,2000,,,21.5,,25.3,25.2,25.1,24.8
108,서울,2021-09-17 22:00,22.6,,,,2.6,,70,,59,,16.1,14.1,1001.6,,1011.4,,,9,,9,,,3,0,,,2000,,,20.7,,25,24.9,25,24.9
108,서울,2021-09-17 23:00,22,,,,2,,70,,62,,16.3,14.3,1001.9,,1011.7,,,9,,9,,,3,0,,,2000,,,20.2,,24.7,24.6,24.9,24.9
108,서울,2021-09-18 00:00,21.3,,,,1.9,,320,,64,,16.2,14.2,1002,,1011.9,,,9,,9,,,0,0,,,2000,,,19.6,,24.4,24.3,24.7,24.8
108,서울,2021-09-18 01:00,20.5,,,,1.1,,50,,66,,15.9,13.9,1002.2,,1012.1,,,9,,9,,,3,1,,15,2000,,,18.9,,24,24.1,24.5,24.8
108,서울,2021-09-18 02:00,19.9,,,,.9,,50,,70,,16.2,14.2,1002.4,,1012.4,,,9,,9,,,3,0,,,2000,,,18.4,,23.7,23.8,24.4,24.7
108,서울,2021-09-18 03:00,19.4,,,,.6,,70,,72,,16.2,14.2,1002.7,,1012.6,,,9,,9,,,0,0,,,2000,,,18.1,,23.4,23.5,24.2,24.6
108,서울,2021-09-18 04:00,19.2,,,,2,,50,,79,,17.5,15.4,1002.5,,1012.4,,,9,,9,,,3,0,Ci,,2000,,,18.1,,23.2,23.3,24,24.5
108,서울,2021-09-18 05:00,19.1,,,,.9,,70,,78,,17.2,15.1,1002.7,,1012.6,,,9,,9,,,5,0,Ci,,2000,,,18.7,,23,23.1,23.8,24.4
108,서울,2021-09-18 06:00,19,,,,1,,70,,78,,17,15,1003,,1012.9,,,9,,9,,,4,0,Ci,,2000,,,18.3,,22.9,22.9,23.6,24.3
108,서울,2021-09-18 07:00,19,,,,.9,,50,,80,,17.5,15.4,1004,,1013.9,,.3,,.08,,,,2,0,Ci,,2000,,,18.4,,22.7,22.8,23.5,24.2
108,서울,2021-09-18 08:00,21,,,,1.9,,70,,75,,18.5,16.3,1004.4,,1014.3,,1,,.63,,,,2,0,Ci,,2000,,,19.8,,22.6,22.6,23.3,24.1
108,서울,2021-09-18 09:00,22.8,,,,2,,50,,69,,19.1,16.8,1004.9,,1014.7,,1,,1.39,,,,0,0,,,2000,,,30.8,,22.9,22.6,23.2,24
108,서울,2021-09-18 10:00,24.9,,,,1.9,,90,,61,,19.1,16.8,1005.1,,1014.9,,1,,2.1,,,,0,0,,,2000,,,37.8,,23.5,22.9,23.1,23.9
108,서울,2021-09-18 11:00,26.1,,,,2,,70,,57,,19.2,16.9,1005,,1014.8,,1,,2.62,,,,0,0,,,2000,,,43.8,,24.2,23.3,23.2,23.8
108,서울,2021-09-18 12:00,26.7,,,,2.1,,360,,55,,19.2,16.9,1004.6,,1014.3,,1,,2.86,,,,2,2,Sc,10,2000,,,44.8,,25.1,23.8,23.3,23.8
108,서울,2021-09-18 13:00,28,,,,1.6,,140,,49,,18.4,16.2,1004.2,,1013.9,,.9,,2.89,,,,3,3,Sc,14,2000,,,41.3,,26,24.4,23.6,23.8
108,서울,2021-09-18 14:00,28.1,,,,1.6,,360,,49,,18.5,16.3,1003.7,,1013.4,,.7,,2.39,,,,4,4,Sc,15,2000,,,39.6,,26.6,25.1,23.9,23.9
108,서울,2021-09-18 15:00,29.3,,,,1.8,,250,,47,,19.1,16.8,1003.4,,1013,,.7,,2.15,,,,3,3,Sc,15,2000,,,46.6,,27,25.5,24.2,24
108,서울,2021-09-18 16:00,29.2,,,,2.3,,250,,46,,18.5,16.3,1003.5,,1013.1,,.8,,1.91,,,,4,4,Sc,16,2000,,,36.6,,27.4,25.9,24.6,24.1
108,서울,2021-09-18 17:00,27.6,,,,1.4,,230,,50,,18.4,16.2,1003.5,,1013.2,,0,,.34,,,,3,3,Sc,15,2000,,,28.3,,27.2,26.2,24.9,24.3
108,서울,2021-09-18 18:00,27.1,,,,3.2,,250,,56,,20,17.5,1004.3,,1014,,.3,,.36,,,,2,2,Sc,17,2000,,,27.3,,26.9,26.1,25.1,24.5
108,서울,2021-09-18 19:00,25.7,,,,2,,270,,63,,20.8,18.1,1004.5,,1014.3,,.1,,.05,,,,3,0,,,2000,,,24,,26.5,26,25.2,24.6
108,서울,2021-09-18 20:00,24.9,,,,2.4,,290,,67,,21,18.3,1005.2,,1015,,,9,,9,,,2,0,,,2000,,,22.9,,26.1,25.7,25.3,24.8
108,서울,2021-09-18 21:00,24.1,,,,.8,,320,,70,,20.9,18.2,1005.7,,1015.5,,,9,,9,,,0,0,,,2000,,,21.9,,25.7,25.4,25.2,24.8
108,서울,2021-09-18 22:00,23.5,,,,.7,,270,,71,,20.5,17.9,1006,,1015.8,,,9,,9,,,3,0,,,2000,,,21,,25.3,25.1,25.1,24.9
108,서울,2021-09-18 23:00,23,,,,1.5,,360,,73,,20.4,17.8,1006.1,,1015.9,,,9,,9,,,5,5,,56,2000,,,21.2,,25,24.9,25,24.9
108,서울,2021-09-19 00:00,22.5,,,,.3,,0,,74,,20.1,17.6,1006.3,,1016.2,,,9,,9,,,7,7,,,2000,,,20.7,,24.7,24.6,24.8,24.9
108,서울,2021-09-19 01:00,22,,,,1.4,,50,,76,,20,17.5,1006.1,,1016,,,9,,9,,,8,8,,54,2000,,,20.4,,24.4,24.4,24.7,24.8
108,서울,2021-09-19 02:00,21.6,,,,1.9,,50,,77,,19.7,17.3,1006.1,,1016,,,9,,9,,,7,7,,54,2000,,,20.2,,24.2,24.2,24.5,24.8
108,서울,2021-09-19 03:00,21.5,,,,1.8,,50,,74,,18.9,16.6,1005.9,,1015.8,,,9,,9,,,8,8,Ac,45,2000,,,20.7,,24.1,24,24.4,24.7
108,서울,2021-09-19 04:00,21.5,,,,2.4,,50,,74,,18.9,16.6,1006.1,,1016,,,9,,9,,,8,8,Ac,45,2000,,,20.8,,23.9,23.8,24.3,24.6
108,서울,2021-09-19 05:00,21.4,,,,2,,50,,74,,18.8,16.5,1006,,1015.9,,,9,,9,,,8,8,Ac,47,2000,,,20.8,,23.9,23.7,24.1,24.6
108,서울,2021-09-19 06:00,21.3,,,,1.9,,50,,75,,18.9,16.6,1006.4,,1016.3,,,9,,9,,,8,8,Ac,47,2000,,,20.7,,23.7,23.6,24,24.5
108,서울,2021-09-19 07:00,21.2,,,,1.6,,50,,76,,19,16.7,1006.9,,1016.8,,.1,,.07,,,,7,7,Ac,45,2000,,,21.3,,23.6,23.5,23.9,24.4
108,서울,2021-09-19 08:00,22,,,,2,,50,,74,,19.5,17.1,1007,,1016.9,,.3,,.46,,,,7,7,Ac,44,2000,,,23.4,,23.7,23.4,23.8,24.3
108,서울,2021-09-19 09:00,23.2,,,,1.7,,70,,71,,20.1,17.6,1007,,1016.8,,.2,,.77,,,,8,8,Ac,44,2000,,,26.7,,24,23.5,23.7,24.3
108,서울,2021-09-19 10:00,24.8,,,,1.9,,70,,68,,21.2,18.4,1007,,1016.8,,.3,,1.24,,,,4,4,Ac,43,2000,,,36,,24.4,23.7,23.7,24.2
108,서울,2021-09-19 11:00,26.2,,,,1.8,,70,,62,,21,18.3,1006.7,,1016.5,,.7,,2.31,,,,8,1,ScAc,10,2000,,,37.9,,25.1,24.1,23.8,24.2
108,서울,2021-09-19 12:00,26.9,,,,2.1,,50,,58,,20.5,17.9,1006.1,,1015.8,,.3,,2.17,,,,9,1,ScAc,10,2000,,,38.4,,25.9,24.6,23.9,24.1
108,서울,2021-09-19 13:00,26.6,,,,2.1,,50,,61,,21.2,18.4,1005.8,,1015.5,,0,,1.25,,,,10,2,ScAs,11,2000,,,33.8,,26.3,25.1,24.1,24.2
108,서울,2021-09-19 14:00,26.8,,,,2.1,,50,,57,,20,17.5,1005.3,,1015,,0,,1.4,,,,9,1,ScAc,10,2000,,,36.3,,26.5,25.3,24.4,24.2
108,서울,2021-09-19 15:00,27.5,,,,2,,70,,55,,20.1,17.6,1004.7,,1014.4,,.4,,1.79,,,,5,1,ScAc,10,2000,,,39,,26.8,25.6,24.6,24.3
108,서울,2021-09-19 16:00,27.3,,,,2.3,,50,,51,,18.4,16.2,1004.6,,1014.3,,.4,,1.48,,,,8,8,Ac,36,2000,,,34.5,,27,25.9,24.8,24.4
108,서울,2021-09-19 17:00,26.7,,,,2.6,,70,,53,,18.5,16.3,1004.3,,1014,,.1,,.73,,,,7,7,Ac,43,2000,,,30.1,,27,26,25,24.6
108,서울,2021-09-19 18:00,25.7,,,,2.4,,50,,52,,17,15,1004.4,,1014.2,,0,,.25,,,,6,6,Ac,46,2000,,,26.1,,26.7,26,25.2,24.7
108,서울,2021-09-19 19:00,24.7,,,,1.9,,50,,52,,16.1,14.1,1004.6,,1014.3,,0,,.05,,,,8,6,,38,2000,,,23.8,,26.2,25.8,25.2,24.8
108,서울,2021-09-19 20:00,23.5,,,,2,,50,,52,,15,13,1004.9,,1014.7,,,9,,9,,,7,4,,41,2000,,,21.8,,25.8,25.5,25.2,24.9
108,서울,2021-09-19 21:00,22.7,,,,1.6,,50,,54,,14.9,12.9,1005.2,,1015,,,9,,9,,,6,6,Ac,45,2000,,,20.9,,25.3,25.2,25.2,24.9
108,서울,2021-09-19 22:00,22.2,,,,1.8,,50,,58,,15.5,13.5,1005.4,,1015.3,,,9,,9,,,6,6,,56,2000,,,20.4,,24.9,24.9,25,24.9
108,서울,2021-09-19 23:00,21.4,,,,1.8,,50,,62,,15.8,13.8,1005.4,,1015.3,,,9,,9,,,3,0,,,2000,,,19.7,,24.5,24.6,24.9,24.9
108,서울,2021-09-20 00:00,20.8,,,,1.8,,50,,64,,15.7,13.7,1005.1,,1015,,,9,,9,,,0,0,,,2000,,,19.1,,24.2,24.3,24.7,24.9
108,서울,2021-09-20 01:00,20.3,,,,1.8,,50,,67,,15.9,13.9,1004.6,,1014.6,,,9,,9,,,4,0,,,2000,,,18.7,,23.9,24,24.5,24.8
108,서울,2021-09-20 02:00,20.1,,,,2,,50,,70,,16.4,14.4,1004.1,,1014.1,,,9,,9,,,4,0,,,2000,,,18.4,,23.6,23.7,24.3,24.7
108,서울,2021-09-20 03:00,19.9,,,,2.6,,50,,73,,16.9,14.9,1003.5,,1013.5,,,9,,9,,,0,0,,,2000,,,18.3,,23.4,23.5,24.2,24.6
108,서울,2021-09-20 04:00,19.5,,,,2.1,,50,,76,,17.2,15.1,1003.3,,1013.2,,,9,,9,,,0,0,,,2000,,,18.1,,23.1,23.3,24,24.6
108,서울,2021-09-20 05:00,19.2,,,,1.7,,50,,78,,17.3,15.2,1003.3,,1013.2,,,9,,9,,,0,0,,,2000,,,17.9,,22.9,23.1,23.8,24.4
108,서울,2021-09-20 06:00,19.1,,,,2,,110,,81,,17.8,15.7,1003,,1012.9,,,9,,9,,,0,0,,,2000,,,17.8,,22.8,22.9,23.6,24.3
108,서울,2021-09-20 07:00,19.2,,,,1.1,,50,,80,,17.7,15.6,1003.7,,1013.6,,.3,,.07,,,,2,0,Ci,,2000,,,18.2,,22.6,22.7,23.5,24.2
108,서울,2021-09-20 08:00,20.9,,,,2,,70,,76,,18.8,16.5,1004.1,,1014,,1,,.62,,,,4,0,Ci,,2000,,,19.6,,22.5,22.6,23.3,24.1
108,서울,2021-09-20 09:00,23.1,,,,2.2,,90,,67,,18.9,16.6,1004.2,,1014,,1,,1.4,,,,8,0,Ci,,2000,,,30,,22.8,22.6,23.2,24
108,서울,2021-09-20 10:00,24.4,,,,2.7,,90,,60,,18.3,16.1,1003.9,,1013.6,,1,,2.03,,,,8,0,Ci,,2000,,,36.9,,23.5,22.9,23.1,23.9
108,서울,2021-09-20 11:00,24.8,,,,2.3,,110,,61,,19,16.7,1003.6,,1013.4,,.8,,1.7,,,,7,0,Ci,,2000,,,35.7,,24.2,23.3,23.2,23.8
108,서울,2021-09-20 12:00,26,,,,1.9,,90,,57,,19.1,16.8,1002.6,,1012.3,,1,,2.58,,,,7,1,ScCi,10,2000,,,42,,24.9,23.7,23.3,23.8
108,서울,2021-09-20 13:00,26.8,,,,3.3,,90,,54,,19,16.7,1001.8,,1011.5,,1,,2.95,,,,6,1,ScCi,10,2000,,,46.6,,25.7,24.3,23.5,23.8
108,서울,2021-09-20 14:00,27.5,,,,4.1,,110,,52,,19,16.7,1000.8,,1010.5,,1,,2.62,,,,6,1,ScCi,10,2000,,,46.7,,26.3,24.8,23.8,23.9
108,서울,2021-09-20 15:00,28,,,,4.3,,110,,50,,18.9,16.6,999.4,,1009,,1,,2.59,,,,5,0,Ci,,2000,,,44.6,,26.8,25.3,24.1,23.9
108,서울,2021-09-20 16:00,27.5,,,,3.5,,90,,51,,18.6,16.4,999.1,,1008.7,,.9,,1.66,,,,6,4,ScCi,15,2000,,,34.9,,27.1,25.6,24.4,24.1
108,서울,2021-09-20 17:00,27.2,,,,6.1,,140,,50,,17.9,15.8,998.5,,1008.1,,1,,1.25,,,,7,0,Ci,,2000,,,30,,26.9,25.8,24.7,24.2
108,서울,2021-09-20 18:00,25.8,,,,3.7,,140,,54,,17.8,15.7,998.2,,1007.9,,.3,,.36,,,,9,0,Ci,,2000,,,25.6,,26.6,25.8,24.9,24.4
108,서울,2021-09-20 19:00,25.1,,,,2.7,,140,,57,,18.1,15.9,998.8,,1008.5,,0,,.03,,,,7,5,,62,2000,,,23.6,,26.1,25.6,25,24.5
108,서울,2021-09-20 20:00,24.9,,,,2.7,,90,,59,,18.5,16.3,998.3,,1008,,,9,,9,,,8,8,,16,2000,,,23.6,,25.7,25.4,25.1,24.7
108,서울,2021-09-20 21:00,24.5,,,,3,,110,,60,,18.4,16.2,998.4,,1008.1,,,9,,9,,,8,1,ScCi,16,2000,,,23.1,,25.4,25.2,25,24.7
108,서울,2021-09-20 22:00,24.2,,,,2.9,,90,,63,,19,16.7,997.5,,1007.2,,,9,,9,,,8,1,,48,2000,,,22.3,,25.2,25,24.9,24.8
108,서울,2021-09-20 23:00,23.8,,,,3.6,,110,,66,,19.4,17,997.7,,1007.4,,,9,,9,,,5,1,,19,2000,,,22.2,,24.9,24.8,24.8,24.8
108,서울,2021-09-21 00:00,23.5,,,,3.3,,90,,67,,19.4,17,996.8,,1006.5,,,9,,9,,,10,5,,,2000,,,22.8,,24.8,24.6,24.7,24.8
108,서울,2021-09-21 01:00,21.9,,4.7,,2.1,,90,,85,,22.2,19.2,996.4,,1006.2,,,9,,9,,,10,8,CbStNs,8,189,,1901,20.9,,23.2,24.4,24,24.7
108,서울,2021-09-21 02:00,20.9,,10.6,,2.3,,50,,92,,22.7,19.5,996,,1005.9,,,9,,9,,,10,8,StNs,9,457,,1901,20.6,,23.6,23.9,24.3,24.7
108,서울,2021-09-21 03:00,20.8,,.7,,2.2,,70,,96,,23.5,20.1,995.2,,1005,,,9,,9,,,10,7,StNs,9,881,,1901,21.1,,23.6,23.7,24.2,24.6
108,서울,2021-09-21 04:00,20.6,,6,,2.2,,70,,94,,22.7,19.5,994.4,,1004.3,,,9,,9,,,10,7,StNs,8,957,,1901,20.9,,23.4,23.4,24,24.5
108,서울,2021-09-21 05:00,20.7,,.6,,1.6,,90,,97,,23.7,20.2,994.5,,1004.3,,,9,,9,,,10,9,StNs,7,572,,1901,21.1,,23.4,23.3,23.9,24.4
108,서울,2021-09-21 06:00,20.7,,10,,.8,,200,,98,,23.8,20.3,995.4,,1005.3,,,9,,9,,,10,9,StNs,5,198,,1901,20.7,,23.1,23.1,23.7,24.3
108,서울,2021-09-21 07:00,20.8,,6.7,,1.2,,160,,98,,24,20.4,995.8,,1005.7,,0,,.01,,,,10,8,StNs,5,327,,1901,20.9,,22.9,22.8,23.5,24.2
108,서울,2021-09-21 08:00,21.1,,1.3,,.7,,70,,94,,23.4,20,994.9,,1004.7,,0,,.16,,,,9,5,StAsCi,6,2000,,1901,22.1,,22.9,22.7,23.3,24.1
108,서울,2021-09-21 09:00,21.2,,0,,1.7,,140,,93,,23.4,20,995.4,,1005.2,,0,,.22,,,,10,7,ScAs,4,1934,,01,21.9,,23.1,22.8,23.2,24
108,서울,2021-09-21 10:00,21.2,,0,,2.9,,180,,92,,23.1,19.8,995.7,,1005.5,,0,,.21,,,,10,8,ScAs,4,2000,,01,22.3,,23.2,22.8,23.2,23.9
108,서울,2021-09-21 11:00,21.4,,1,,2.6,,200,,94,,23.8,20.3,995.7,,1005.5,,0,,.36,,,,10,9,ScAs,3,1996,,01,24.7,,23.3,22.9,23.1,23.8
108,서울,2021-09-21 12:00,22.9,,,9,2.9,,200,,88,,24.4,20.7,995.3,,1005,,.3,,1.25,,,,9,9,Sc,10,2000,,,28.8,,23.6,23,23.1,23.7
108,서울,2021-09-21 13:00,24.2,,,9,2.8,,200,,77,,23.2,19.9,994.9,,1004.6,,.3,,1.64,,,,7,7,Sc,7,2000,,,31.4,,24.2,23.4,23.1,23.7
108,서울,2021-09-21 14:00,25.2,,,9,4.1,,230,,68,,21.7,18.8,994.3,,1004,,.6,,2.28,,,,6,6,Sc,10,2000,,,31,,24.9,23.8,23.3,23.6
108,서울,2021-09-21 15:00,26.1,,,9,4.9,,180,,64,,21.6,18.7,993.9,,1003.5,,.8,,2.48,,,,6,6,Sc,10,2000,,,31.2,,25.4,24.3,23.5,23.7
108,서울,2021-09-21 16:00,25.5,,,9,4.2,,230,,64,,20.8,18.1,993.9,,1003.6,,.5,,1.48,,,,7,7,Sc,13,2000,,,27.1,,25.8,24.7,23.7,23.7
108,서울,2021-09-21 17:00,25.4,,,9,4.1,,230,,62,,20,17.5,994,,1003.7,,.8,,1.21,,,,4,4,Sc,11,2000,,,25.2,,25.8,24.9,23.9,23.8
108,서울,2021-09-21 18:00,24.3,,,9,3.8,,250,,68,,20.6,18,994,,1003.6,,.9,,.5,,,,3,3,Sc,9,2000,,,23,,25.6,24.9,24.1,23.9
108,서울,2021-09-21 19:00,23.3,,,9,2.9,,230,,77,,22,19,994.2,,1003.9,,.1,,.04,,,,3,3,,7,2000,,,22,,25.3,24.8,24.2,24
108,서울,2021-09-21 20:00,23.1,,,9,4.3,,180,,78,,22,19,994.9,,1004.6,,,9,,9,,,6,3,,7,2000,,,21.8,,24.9,24.5,24.3,24.1
108,서울,2021-09-21 21:00,22.8,,,9,3.6,,180,,81,,22.4,19.3,995.5,,1005.2,,,9,,9,,,6,6,Sc,6,2000,,,21.5,,24.6,24.3,24.2,24.2
108,서울,2021-09-21 22:00,21.3,,,9,6.3,,290,,74,,18.6,16.4,996.4,,1006.2,,,9,,9,,,4,4,,5,2000,,,21.1,,24.4,24.1,24.2,24.2
