,지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
1580,서울 종로구,도시대기,111123,종로구,2022030721,0.003,0.5,0.013,0.042,40.0,20.0,서울 종로구 종로35가길 19
1581,서울 종로구,도시대기,111123,종로구,2022030722,0.004,0.6,0.008,0.046,40.0,19.0,서울 종로구 종로35가길 19
1582,서울 종로구,도시대기,111123,종로구,2022030723,0.003,0.6,0.007,0.048,40.0,17.0,서울 종로구 종로35가길 19
1583,서울 종로구,도시대기,111123,종로구,2022030724,0.004,0.6,0.004,0.051,36.0,17.0,서울 종로구 종로35가길 19
1584,서울 종로구,도시대기,111123,종로구,2022030801,0.004,0.7,0.003,0.052,36.0,18.0,서울 종로구 종로35가길 19
1585,서울 종로구,도시대기,111123,종로구,2022030802,0.003,0.7,0.003,0.054,31.0,15.0,서울 종로구 종로35가길 19
1586,서울 종로구,도시대기,111123,종로구,2022030803,0.003,0.7,0.002,0.055,32.0,17.0,서울 종로구 종로35가길 19
1587,서울 종로구,도시대기,111123,종로구,2022030804,0.003,0.7,0.002,0.055,33.0,16.0,서울 종로구 종로35가길 19
1588,서울 종로구,도시대기,111123,종로구,2022030805,0.004,0.6,0.002,0.054,36.0,18.0,서울 종로구 종로35가길 19
1589,서울 종로구,도시대기,111123,종로구,2022030806,0.004,0.7,0.002,0.051,41.0,24.0,서울 종로구 종로35가길 19
1590,서울 종로구,도시대기,111123,종로구,2022030807,0.004,0.7,0.003,0.052,39.0,23.0,서울 종로구 종로35가길 19
1591,서울 종로구,도시대기,111123,종로구,2022030808,0.004,0.8,0.003,0.053,40.0,22.0,서울 종로구 종로35가길 19
1592,서울 종로구,도시대기,111123,종로구,2022030809,0.004,0.7,0.005,0.052,39.0,20.0,서울 종로구 종로35가길 19
1593,서울 종로구,도시대기,111123,종로구,2022030810,0.004,0.6,0.01,0.05,38.0,20.0,서울 종로구 종로35가길 19
1594,서울 종로구,도시대기,111123,종로구,2022030811,0.004,0.6,0.016,0.045,41.0,20.0,서울 종로구 종로35가길 19
1595,서울 종로구,도시대기,111123,종로구,2022030812,0.004,0.5,0.029,0.031,46.0,21.0,서울 종로구 종로35가길 19
1596,서울 종로구,도시대기,111123,종로구,2022030813,0.004,0.5,0.033,0.032,63.0,27.0,서울 종로구 종로35가길 19
1597,서울 종로구,도시대기,111123,종로구,2022030814,0.005,0.5,0.037,0.031,66.0,32.0,서울 종로구 종로35가길 19
1598,서울 종로구,도시대기,111123,종로구,2022030815,0.004,0.5,0.048,0.027,73.0,38.0,서울 종로구 종로35가길 19
1599,서울 종로구,도시대기,111123,종로구,2022030816,0.004,0.5,0.051,0.026,66.0,34.0,서울 종로구 종로35가길 19
1600,서울 종로구,도시대기,111123,종로구,2022030817,0.005,0.5,0.052,0.027,66.0,32.0,서울 종로구 종로35가길 19
1601,서울 종로구,도시대기,111123,종로구,2022030818,0.004,0.5,0.049,0.023,64.0,30.0,서울 종로구 종로35가길 19
1602,서울 종로구,도시대기,111123,종로구,2022030819,0.004,0.5,0.042,0.027,64.0,32.0,서울 종로구 종로35가길 19
1603,서울 종로구,도시대기,111123,종로구,2022030820,0.003,0.5,0.03,0.036,63.0,32.0,서울 종로구 종로35가길 19
1604,서울 종로구,도시대기,111123,종로구,2022030821,0.003,0.5,0.026,0.035,61.0,31.0,서울 종로구 종로35가길 19
1605,서울 종로구,도시대기,111123,종로구,2022030822,0.003,0.5,0.033,0.026,59.0,32.0,서울 종로구 종로35가길 19
1606,서울 종로구,도시대기,111123,종로구,2022030823,0.003,0.5,0.038,0.021,57.0,32.0,서울 종로구 종로35가길 19
1607,서울 종로구,도시대기,111123,종로구,2022030824,0.002,0.6,0.02,0.036,54.0,30.0,서울 종로구 종로35가길 19
1608,서울 종로구,도시대기,111123,종로구,2022030901,0.003,0.7,0.018,0.036,60.0,34.0,서울 종로구 종로35가길 19
1609,서울 종로구,도시대기,111123,종로구,2022030902,0.003,0.5,0.034,0.021,55.0,30.0,서울 종로구 종로35가길 19
1610,서울 종로구,도시대기,111123,종로구,2022030903,0.002,0.5,0.035,0.02,48.0,27.0,서울 종로구 종로35가길 19
1611,서울 종로구,도시대기,111123,종로구,2022030904,0.003,0.6,0.019,0.034,50.0,28.0,서울 종로구 종로35가길 19
1612,서울 종로구,도시대기,111123,종로구,2022030905,0.003,0.7,0.007,0.043,59.0,41.0,서울 종로구 종로35가길 19
1613,서울 종로구,도시대기,111123,종로구,2022030906,0.003,0.6,0.009,0.039,61.0,41.0,서울 종로구 종로35가길 19
1614,서울 종로구,도시대기,111123,종로구,2022030907,0.003,0.6,0.015,0.032,54.0,37.0,서울 종로구 종로35가길 19
1615,서울 종로구,도시대기,111123,종로구,2022030908,0.002,0.6,0.014,0.033,42.0,25.0,서울 종로구 종로35가길 19
1616,서울 종로구,도시대기,111123,종로구,2022030909,0.003,0.5,0.023,0.028,42.0,25.0,서울 종로구 종로35가길 19
1617,서울 종로구,도시대기,111123,종로구,2022030910,0.003,0.7,0.017,0.04,51.0,29.0,서울 종로구 종로35가길 19
1618,서울 종로구,도시대기,111123,종로구,2022030911,0.004,0.6,0.021,0.04,69.0,46.0,서울 종로구 종로35가길 19
1619,서울 종로구,도시대기,111123,종로구,2022030912,0.004,0.6,0.032,0.032,69.0,40.0,서울 종로구 종로35가길 19
1620,서울 종로구,도시대기,111123,종로구,2022030913,0.004,0.6,0.036,0.031,67.0,38.0,서울 종로구 종로35가길 19
1621,서울 종로구,도시대기,111123,종로구,2022030914,0.004,0.5,0.047,0.024,63.0,36.0,서울 종로구 종로35가길 19
1622,서울 종로구,도시대기,111123,종로구,2022030915,0.004,0.5,0.054,0.023,66.0,37.0,서울 종로구 종로35가길 19
1623,서울 종로구,도시대기,111123,종로구,2022030916,0.004,0.5,0.058,0.022,70.0,38.0,서울 종로구 종로35가길 19
1624,서울 종로구,도시대기,111123,종로구,2022030917,0.004,0.5,0.058,0.024,74.0,48.0,서울 종로구 종로35가길 19
1625,서울 종로구,도시대기,111123,종로구,2022030918,0.004,0.5,0.056,0.025,74.0,45.0,서울 종로구 종로35가길 19
1626,서울 종로구,도시대기,111123,종로구,2022030919,0.004,0.6,0.048,0.03,81.0,52.0,서울 종로구 종로35가길 19
1627,서울 종로구,도시대기,111123,종로구,2022030920,0.003,0.6,0.042,0.033,79.0,51.0,서울 종로구 종로35가길 19
1628,서울 종로구,도시대기,111123,종로구,2022030921,0.004,0.6,0.038,0.035,78.0,51.0,서울 종로구 종로35가길 19
1629,서울 종로구,도시대기,111123,종로구,2022030922,0.003,0.6,0.034,0.033,76.0,52.0,서울 종로구 종로35가길 19
1630,서울 종로구,도시대기,111123,종로구,2022030923,0.003,0.6,0.025,0.039,69.0,49.0,서울 종로구 종로35가길 19
1631,서울 종로구,도시대기,111123,종로구,2022030924,0.003,0.8,0.006,0.058,71.0,49.0,서울 종로구 종로35가길 19
1632,서울 종로구,도시대기,111123,종로구,2022031001,0.003,0.9,0.007,0.054,,48.0,서울 종로구 종로35가길 19
1633,서울 종로구,도시대기,111123,종로구,2022031002,0.003,0.8,0.008,0.05,,48.0,서울 종로구 종로35가길 19
1634,서울 종로구,도시대기,111123,종로구,2022031003,0.003,0.8,0.004,0.056,,52.0,서울 종로구 종로35가길 19
1635,서울 종로구,도시대기,111123,종로구,2022031004,0.003,0.8,0.002,0.059,,52.0,서울 종로구 종로35가길 19
1636,서울 종로구,도시대기,111123,종로구,2022031005,0.003,0.8,0.003,0.056,,53.0,서울 종로구 종로35가길 19
1637,서울 종로구,도시대기,111123,종로구,2022031006,0.003,0.7,0.003,0.056,,58.0,서울 종로구 종로35가길 19
1638,서울 종로구,도시대기,111123,종로구,2022031007,0.003,0.8,0.003,0.053,,61.0,서울 종로구 종로35가길 19
1639,서울 종로구,도시대기,111123,종로구,2022031008,0.003,0.9,0.004,0.055,,66.0,서울 종로구 종로35가길 19
1640,서울 종로구,도시대기,111123,종로구,2022031009,0.003,0.8,0.009,0.049,,74.0,서울 종로구 종로35가길 19
1641,서울 종로구,도시대기,111123,종로구,2022031010,0.004,0.8,0.015,0.051,,73.0,서울 종로구 종로35가길 19
1642,서울 종로구,도시대기,111123,종로구,2022031011,0.005,0.7,0.023,0.05,,73.0,서울 종로구 종로35가길 19
1643,서울 종로구,도시대기,111123,종로구,2022031012,0.005,0.7,0.024,0.05,77.0,50.0,서울 종로구 종로35가길 19
1644,서울 종로구,도시대기,111123,종로구,2022031013,0.006,0.6,0.036,0.036,64.0,42.0,서울 종로구 종로35가길 19
1645,서울 종로구,도시대기,111123,종로구,2022031014,0.004,0.4,0.048,0.027,44.0,22.0,서울 종로구 종로35가길 19
1646,서울 종로구,도시대기,111123,종로구,2022031015,0.004,0.4,0.052,0.02,42.0,21.0,서울 종로구 종로35가길 19
1647,서울 종로구,도시대기,111123,종로구,2022031016,0.003,0.4,0.049,0.021,33.0,16.0,서울 종로구 종로35가길 19
1648,서울 종로구,도시대기,111123,종로구,2022031017,0.004,0.4,0.051,0.021,37.0,20.0,서울 종로구 종로35가길 19
1649,서울 종로구,도시대기,111123,종로구,2022031018,0.004,0.4,0.05,0.028,34.0,19.0,서울 종로구 종로35가길 19
1650,서울 종로구,도시대기,111123,종로구,2022031019,0.005,0.6,0.051,0.036,48.0,27.0,서울 종로구 종로35가길 19
1651,서울 종로구,도시대기,111123,종로구,2022031020,0.005,0.6,0.04,0.042,67.0,35.0,서울 종로구 종로35가길 19
1652,서울 종로구,도시대기,111123,종로구,2022031021,0.005,0.7,0.031,0.049,73.0,41.0,서울 종로구 종로35가길 19
1653,서울 종로구,도시대기,111123,종로구,2022031022,0.005,0.7,0.022,0.058,68.0,37.0,서울 종로구 종로35가길 19
1654,서울 종로구,도시대기,111123,종로구,2022031023,0.004,0.8,0.018,0.058,67.0,38.0,서울 종로구 종로35가길 19
1655,서울 종로구,도시대기,111123,종로구,2022031024,0.004,0.9,0.004,0.072,63.0,36.0,서울 종로구 종로35가길 19
1656,서울 종로구,도시대기,111123,종로구,2022031101,0.004,0.9,0.005,0.074,59.0,39.0,서울 종로구 종로35가길 19
1657,서울 종로구,도시대기,111123,종로구,2022031102,0.004,0.8,0.013,0.062,62.0,36.0,서울 종로구 종로35가길 19
1658,서울 종로구,도시대기,111123,종로구,2022031103,0.004,0.8,0.012,0.058,66.0,41.0,서울 종로구 종로35가길 19
1659,서울 종로구,도시대기,111123,종로구,2022031104,0.004,0.7,0.01,0.059,67.0,40.0,서울 종로구 종로35가길 19
1660,서울 종로구,도시대기,111123,종로구,2022031105,0.004,0.8,0.006,0.063,70.0,41.0,서울 종로구 종로35가길 19
1661,서울 종로구,도시대기,111123,종로구,2022031106,0.004,0.7,0.005,0.062,65.0,42.0,서울 종로구 종로35가길 19
1662,서울 종로구,도시대기,111123,종로구,2022031107,0.004,0.8,0.003,0.062,65.0,41.0,서울 종로구 종로35가길 19
1663,서울 종로구,도시대기,111123,종로구,2022031108,0.004,0.7,0.005,0.062,62.0,37.0,서울 종로구 종로35가길 19
1664,서울 종로구,도시대기,111123,종로구,2022031109,0.005,0.9,0.004,0.069,70.0,43.0,서울 종로구 종로35가길 19
1665,서울 종로구,도시대기,111123,종로구,2022031110,0.004,1.0,0.005,0.068,78.0,45.0,서울 종로구 종로35가길 19
1666,서울 종로구,도시대기,111123,종로구,2022031111,0.005,0.9,0.014,0.064,76.0,46.0,서울 종로구 종로35가길 19
1667,서울 종로구,도시대기,111123,종로구,2022031112,0.005,0.7,0.028,0.052,72.0,39.0,서울 종로구 종로35가길 19
1668,서울 종로구,도시대기,111123,종로구,2022031113,0.005,0.6,0.041,0.042,65.0,36.0,서울 종로구 종로35가길 19
1669,서울 종로구,도시대기,111123,종로구,2022031114,0.004,0.5,0.056,0.027,60.0,32.0,서울 종로구 종로35가길 19
1670,서울 종로구,도시대기,111123,종로구,2022031115,0.004,0.5,0.06,0.02,53.0,23.0,서울 종로구 종로35가길 19
1671,서울 종로구,도시대기,111123,종로구,2022031116,0.004,0.4,0.061,0.021,53.0,24.0,서울 종로구 종로35가길 19
1672,서울 종로구,도시대기,111123,종로구,2022031117,0.004,0.4,0.066,0.02,60.0,28.0,서울 종로구 종로35가길 19
1673,서울 종로구,도시대기,111123,종로구,2022031118,0.004,0.5,0.074,0.022,65.0,33.0,서울 종로구 종로35가길 19
1674,서울 종로구,도시대기,111123,종로구,2022031119,0.004,0.6,0.063,0.031,78.0,45.0,서울 종로구 종로35가길 19
1675,서울 종로구,도시대기,111123,종로구,2022031120,0.003,0.6,0.05,0.034,86.0,50.0,서울 종로구 종로35가길 19
1676,서울 종로구,도시대기,111123,종로구,2022031121,0.003,0.7,0.037,0.04,87.0,53.0,서울 종로구 종로35가길 19
1677,서울 종로구,도시대기,111123,종로구,2022031122,0.003,0.6,0.047,0.031,82.0,47.0,서울 종로구 종로35가길 19
1678,서울 종로구,도시대기,111123,종로구,2022031123,0.003,0.6,0.044,0.033,70.0,40.0,서울 종로구 종로35가길 19
1679,서울 종로구,도시대기,111123,종로구,2022031124,0.004,0.6,0.046,0.03,69.0,39.0,서울 종로구 종로35가길 19
1680,서울 종로구,도시대기,111123,종로구,2022031201,0.003,0.6,0.045,0.03,70.0,40.0,서울 종로구 종로35가길 19
1681,서울 종로구,도시대기,111123,종로구,2022031202,0.003,0.7,0.031,0.04,65.0,38.0,서울 종로구 종로35가길 19
1682,서울 종로구,도시대기,111123,종로구,2022031203,0.003,0.8,0.015,0.051,65.0,38.0,서울 종로구 종로35가길 19
1683,서울 종로구,도시대기,111123,종로구,2022031204,0.003,0.8,0.01,0.054,66.0,39.0,서울 종로구 종로35가길 19
1684,서울 종로구,도시대기,111123,종로구,2022031205,0.003,0.8,0.012,0.053,67.0,40.0,서울 종로구 종로35가길 19
1685,서울 종로구,도시대기,111123,종로구,2022031206,0.003,0.8,0.007,0.054,69.0,41.0,서울 종로구 종로35가길 19
1686,서울 종로구,도시대기,111123,종로구,2022031207,0.003,0.8,0.005,0.056,73.0,44.0,서울 종로구 종로35가길 19
1687,서울 종로구,도시대기,111123,종로구,2022031208,0.003,0.7,0.01,0.05,72.0,42.0,서울 종로구 종로35가길 19
1688,서울 종로구,도시대기,111123,종로구,2022031209,0.004,0.8,0.007,0.057,79.0,44.0,서울 종로구 종로35가길 19
1689,서울 종로구,도시대기,111123,종로구,2022031210,0.004,0.7,0.02,0.047,80.0,43.0,서울 종로구 종로35가길 19
1690,서울 종로구,도시대기,111123,종로구,2022031211,0.005,0.6,0.03,0.038,74.0,40.0,서울 종로구 종로35가길 19
1691,서울 종로구,도시대기,111123,종로구,2022031212,0.004,0.6,0.035,0.036,76.0,40.0,서울 종로구 종로35가길 19
1692,서울 종로구,도시대기,111123,종로구,2022031213,0.005,0.6,0.044,0.032,89.0,51.0,서울 종로구 종로35가길 19
1693,서울 종로구,도시대기,111123,종로구,2022031214,0.004,0.5,0.059,0.023,86.0,48.0,서울 종로구 종로35가길 19
1694,서울 종로구,도시대기,111123,종로구,2022031215,0.004,0.4,0.068,0.016,69.0,40.0,서울 종로구 종로35가길 19
1695,서울 종로구,도시대기,111123,종로구,2022031216,0.003,0.4,0.067,0.017,60.0,34.0,서울 종로구 종로35가길 19
1696,서울 종로구,도시대기,111123,종로구,2022031217,0.004,0.5,0.059,0.02,64.0,37.0,서울 종로구 종로35가길 19
1697,서울 종로구,도시대기,111123,종로구,2022031218,0.004,0.4,0.051,0.021,55.0,29.0,서울 종로구 종로35가길 19
1698,서울 종로구,도시대기,111123,종로구,2022031219,0.003,0.4,0.049,0.012,49.0,25.0,서울 종로구 종로35가길 19
1699,서울 종로구,도시대기,111123,종로구,2022031220,0.003,0.3,0.038,0.01,50.0,17.0,서울 종로구 종로35가길 19
1700,서울 종로구,도시대기,111123,종로구,2022031221,0.003,0.3,0.036,0.011,29.0,19.0,서울 종로구 종로35가길 19
1701,서울 종로구,도시대기,111123,종로구,2022031222,0.003,0.3,0.038,0.009,14.0,9.0,서울 종로구 종로35가길 19
1702,서울 종로구,도시대기,111123,종로구,2022031223,0.003,0.3,0.043,0.008,19.0,9.0,서울 종로구 종로35가길 19
1703,서울 종로구,도시대기,111123,종로구,2022031224,0.003,0.3,0.039,0.011,24.0,11.0,서울 종로구 종로35가길 19
1704,서울 종로구,도시대기,111123,종로구,2022031301,0.003,0.3,0.036,0.011,20.0,11.0,서울 종로구 종로35가길 19
1705,서울 종로구,도시대기,111123,종로구,2022031302,0.003,0.3,0.04,0.009,3.0,2.0,서울 종로구 종로35가길 19
1706,서울 종로구,도시대기,111123,종로구,2022031303,0.003,0.3,0.039,0.009,5.0,1.0,서울 종로구 종로35가길 19
1707,서울 종로구,도시대기,111123,종로구,2022031304,0.002,0.3,0.039,0.008,3.0,1.0,서울 종로구 종로35가길 19
1708,서울 종로구,도시대기,111123,종로구,2022031305,0.003,0.3,0.037,0.009,7.0,4.0,서울 종로구 종로35가길 19
1709,서울 종로구,도시대기,111123,종로구,2022031306,0.003,0.3,0.034,0.01,7.0,5.0,서울 종로구 종로35가길 19
1710,서울 종로구,도시대기,111123,종로구,2022031307,0.003,0.3,0.031,0.013,10.0,8.0,서울 종로구 종로35가길 19
1711,서울 종로구,도시대기,111123,종로구,2022031308,0.003,0.3,0.028,0.015,8.0,6.0,서울 종로구 종로35가길 19
1712,서울 종로구,도시대기,111123,종로구,2022031309,0.003,0.3,0.028,0.014,9.0,6.0,서울 종로구 종로35가길 19
1713,서울 종로구,도시대기,111123,종로구,2022031310,0.003,0.3,0.024,0.017,9.0,7.0,서울 종로구 종로35가길 19
1714,서울 종로구,도시대기,111123,종로구,2022031311,0.003,0.4,0.022,0.021,7.0,6.0,서울 종로구 종로35가길 19
1715,서울 종로구,도시대기,111123,종로구,2022031312,0.003,0.4,0.021,0.022,11.0,8.0,서울 종로구 종로35가길 19
1716,서울 종로구,도시대기,111123,종로구,2022031313,0.003,0.4,0.025,0.019,12.0,9.0,서울 종로구 종로35가길 19
1717,서울 종로구,도시대기,111123,종로구,2022031314,0.003,0.4,0.021,0.024,12.0,9.0,서울 종로구 종로35가길 19
1718,서울 종로구,도시대기,111123,종로구,2022031315,0.002,0.4,0.024,0.023,16.0,13.0,서울 종로구 종로35가길 19
1719,서울 종로구,도시대기,111123,종로구,2022031316,0.003,0.4,0.022,0.022,21.0,17.0,서울 종로구 종로35가길 19
1720,서울 종로구,도시대기,111123,종로구,2022031317,0.003,0.4,0.019,0.024,24.0,18.0,서울 종로구 종로35가길 19
1721,서울 종로구,도시대기,111123,종로구,2022031318,0.003,0.4,0.021,0.021,21.0,15.0,서울 종로구 종로35가길 19
1722,서울 종로구,도시대기,111123,종로구,2022031319,0.002,0.4,0.023,0.021,20.0,14.0,서울 종로구 종로35가길 19
1723,서울 종로구,도시대기,111123,종로구,2022031320,0.003,0.5,0.021,0.022,18.0,14.0,서울 종로구 종로35가길 19
1724,서울 종로구,도시대기,111123,종로구,2022031321,0.003,0.4,0.023,0.017,15.0,8.0,서울 종로구 종로35가길 19
1725,서울 종로구,도시대기,111123,종로구,2022031322,0.003,0.4,0.019,0.022,9.0,6.0,서울 종로구 종로35가길 19
1726,서울 종로구,도시대기,111123,종로구,2022031323,0.003,0.5,0.019,0.022,12.0,9.0,서울 종로구 종로35가길 19
1727,서울 종로구,도시대기,111123,종로구,2022031324,0.003,0.5,0.018,0.021,9.0,6.0,서울 종로구 종로35가길 19
1728,서울 종로구,도시대기,111123,종로구,2022031401,0.003,0.5,0.019,0.019,7.0,6.0,서울 종로구 종로35가길 19
1729,서울 종로구,도시대기,111123,종로구,2022031402,0.003,0.4,0.017,0.019,9.0,5.0,서울 종로구 종로35가길 19
1730,서울 종로구,도시대기,111123,종로구,2022031403,0.002,0.4,0.022,0.012,9.0,4.0,서울 종로구 종로35가길 19
1731,서울 종로구,도시대기,111123,종로구,2022031404,0.003,0.4,0.025,0.013,6.0,3.0,서울 종로구 종로35가길 19
1732,서울 종로구,도시대기,111123,종로구,2022031405,0.003,0.4,0.021,0.016,7.0,4.0,서울 종로구 종로35가길 19
1733,서울 종로구,도시대기,111123,종로구,2022031406,0.002,0.4,0.019,0.019,7.0,4.0,서울 종로구 종로35가길 19
1734,서울 종로구,도시대기,111123,종로구,2022031407,0.003,0.4,0.021,0.02,7.0,4.0,서울 종로구 종로35가길 19
1735,서울 종로구,도시대기,111123,종로구,2022031408,0.003,0.4,0.016,0.026,6.0,3.0,서울 종로구 종로35가길 19
1736,서울 종로구,도시대기,111123,종로구,2022031409,0.003,0.4,0.013,0.032,9.0,5.0,서울 종로구 종로35가길 19
1737,서울 종로구,도시대기,111123,종로구,2022031410,0.003,0.5,0.009,0.037,13.0,6.0,서울 종로구 종로35가길 19
1738,서울 종로구,도시대기,111123,종로구,2022031411,0.003,0.6,0.007,0.038,18.0,9.0,서울 종로구 종로35가길 19
1739,서울 종로구,도시대기,111123,종로구,2022031412,0.003,0.6,0.01,0.033,26.0,11.0,서울 종로구 종로35가길 19
1740,서울 종로구,도시대기,111123,종로구,2022031413,0.003,0.5,0.024,0.025,33.0,20.0,서울 종로구 종로35가길 19
1741,서울 종로구,도시대기,111123,종로구,2022031414,0.003,0.5,0.033,0.023,13.0,10.0,서울 종로구 종로35가길 19
1742,서울 종로구,도시대기,111123,종로구,2022031415,0.003,0.5,0.04,0.025,7.0,5.0,서울 종로구 종로35가길 19
1743,서울 종로구,도시대기,111123,종로구,2022031416,0.003,0.5,0.04,0.026,4.0,2.0,서울 종로구 종로35가길 19
1744,서울 종로구,도시대기,111123,종로구,2022031417,0.002,0.5,0.041,0.022,8.0,5.0,서울 종로구 종로35가길 19
1745,서울 종로구,도시대기,111123,종로구,2022031418,0.003,0.6,0.039,0.021,14.0,11.0,서울 종로구 종로35가길 19
1746,서울 종로구,도시대기,111123,종로구,2022031419,0.003,0.6,0.038,0.021,22.0,14.0,서울 종로구 종로35가길 19
1747,서울 종로구,도시대기,111123,종로구,2022031420,0.003,0.6,0.04,0.021,26.0,20.0,서울 종로구 종로35가길 19
1748,서울 종로구,도시대기,111123,종로구,2022031421,0.002,0.7,0.041,0.018,30.0,26.0,서울 종로구 종로35가길 19
1749,서울 종로구,도시대기,111123,종로구,2022031422,0.003,0.7,0.037,0.02,29.0,23.0,서울 종로구 종로35가길 19
1750,서울 종로구,도시대기,111123,종로구,2022031423,0.003,0.7,0.034,0.019,30.0,23.0,서울 종로구 종로35가길 19
1751,서울 종로구,도시대기,111123,종로구,2022031424,0.003,0.7,0.03,0.02,27.0,23.0,서울 종로구 종로35가길 19
1752,서울 종로구,도시대기,111123,종로구,2022031501,0.002,0.7,0.028,0.018,24.0,18.0,서울 종로구 종로35가길 19
1753,서울 종로구,도시대기,111123,종로구,2022031502,0.003,0.7,0.028,0.014,21.0,18.0,서울 종로구 종로35가길 19
1754,서울 종로구,도시대기,111123,종로구,2022031503,0.002,0.7,0.026,0.014,22.0,18.0,서울 종로구 종로35가길 19
1755,서울 종로구,도시대기,111123,종로구,2022031504,0.003,0.7,0.02,0.018,21.0,18.0,서울 종로구 종로35가길 19
1756,서울 종로구,도시대기,111123,종로구,2022031505,0.003,0.7,0.015,0.021,23.0,18.0,서울 종로구 종로35가길 19
1757,서울 종로구,도시대기,111123,종로구,2022031506,0.002,0.7,0.009,0.026,23.0,18.0,서울 종로구 종로35가길 19
1758,서울 종로구,도시대기,111123,종로구,2022031507,0.002,0.7,0.005,0.03,25.0,20.0,서울 종로구 종로35가길 19
1759,서울 종로구,도시대기,111123,종로구,2022031508,0.003,0.7,0.007,0.029,27.0,22.0,서울 종로구 종로35가길 19
1760,서울 종로구,도시대기,111123,종로구,2022031509,0.003,0.7,0.01,0.028,33.0,24.0,서울 종로구 종로35가길 19
1761,서울 종로구,도시대기,111123,종로구,2022031510,0.003,0.7,0.012,0.027,37.0,27.0,서울 종로구 종로35가길 19
1762,서울 종로구,도시대기,111123,종로구,2022031511,0.003,0.7,0.018,0.024,37.0,27.0,서울 종로구 종로35가길 19
1763,서울 종로구,도시대기,111123,종로구,2022031512,0.003,0.7,0.02,0.026,37.0,26.0,서울 종로구 종로35가길 19
1764,서울 종로구,도시대기,111123,종로구,2022031513,0.003,0.7,0.022,0.025,43.0,25.0,서울 종로구 종로35가길 19
1765,서울 종로구,도시대기,111123,종로구,2022031514,0.003,0.6,0.025,0.027,44.0,25.0,서울 종로구 종로35가길 19
1766,서울 종로구,도시대기,111123,종로구,2022031515,0.003,0.6,0.031,0.025,38.0,27.0,서울 종로구 종로35가길 19
1767,서울 종로구,도시대기,111123,종로구,2022031516,0.003,0.6,0.035,0.026,36.0,24.0,서울 종로구 종로35가길 19
1768,서울 종로구,도시대기,111123,종로구,2022031517,0.003,0.6,0.038,0.029,44.0,29.0,서울 종로구 종로35가길 19
1769,서울 종로구,도시대기,111123,종로구,2022031518,0.003,0.6,0.03,0.038,52.0,33.0,서울 종로구 종로35가길 19
1770,서울 종로구,도시대기,111123,종로구,2022031519,0.004,0.7,0.028,0.044,56.0,40.0,서울 종로구 종로35가길 19
1771,서울 종로구,도시대기,111123,종로구,2022031520,0.004,1.0,0.03,0.052,78.0,57.0,서울 종로구 종로35가길 19
1772,서울 종로구,도시대기,111123,종로구,2022031521,0.004,1.0,0.022,0.061,86.0,65.0,서울 종로구 종로35가길 19
1773,서울 종로구,도시대기,111123,종로구,2022031522,0.005,0.8,0.035,0.042,85.0,67.0,서울 종로구 종로35가길 19
1774,서울 종로구,도시대기,111123,종로구,2022031523,0.004,0.7,0.034,0.035,70.0,57.0,서울 종로구 종로35가길 19
1775,서울 종로구,도시대기,111123,종로구,2022031524,0.004,0.6,0.031,0.034,56.0,44.0,서울 종로구 종로35가길 19
1776,서울 종로구,도시대기,111123,종로구,2022031601,0.004,0.6,0.027,0.033,45.0,34.0,서울 종로구 종로35가길 19
1777,서울 종로구,도시대기,111123,종로구,2022031602,0.004,0.6,0.023,0.034,43.0,34.0,서울 종로구 종로35가길 19
1778,서울 종로구,도시대기,111123,종로구,2022031603,0.003,0.7,0.012,0.042,47.0,36.0,서울 종로구 종로35가길 19
1779,서울 종로구,도시대기,111123,종로구,2022031604,0.003,0.8,0.005,0.047,60.0,48.0,서울 종로구 종로35가길 19
1780,서울 종로구,도시대기,111123,종로구,2022031605,0.004,0.8,0.005,0.045,67.0,56.0,서울 종로구 종로35가길 19
1781,서울 종로구,도시대기,111123,종로구,2022031606,0.003,0.8,0.008,0.041,63.0,52.0,서울 종로구 종로35가길 19
1782,서울 종로구,도시대기,111123,종로구,2022031607,0.004,0.7,0.007,0.043,46.0,38.0,서울 종로구 종로35가길 19
1783,서울 종로구,도시대기,111123,종로구,2022031608,0.003,0.9,0.004,0.047,50.0,41.0,서울 종로구 종로35가길 19
1784,서울 종로구,도시대기,111123,종로구,2022031609,0.004,1.0,0.007,0.046,71.0,56.0,서울 종로구 종로35가길 19
1785,서울 종로구,도시대기,111123,종로구,2022031610,0.004,0.9,0.012,0.047,76.0,61.0,서울 종로구 종로35가길 19
1786,서울 종로구,도시대기,111123,종로구,2022031611,0.005,0.9,0.014,0.051,76.0,59.0,서울 종로구 종로35가길 19
1787,서울 종로구,도시대기,111123,종로구,2022031612,0.005,0.8,0.019,0.049,76.0,52.0,서울 종로구 종로35가길 19
1788,서울 종로구,도시대기,111123,종로구,2022031613,0.004,0.8,0.023,0.051,68.0,40.0,서울 종로구 종로35가길 19
1789,서울 종로구,도시대기,111123,종로구,2022031614,0.004,0.6,0.04,0.033,90.0,42.0,서울 종로구 종로35가길 19
1790,서울 종로구,도시대기,111123,종로구,2022031615,0.003,0.5,0.05,0.025,129.0,40.0,서울 종로구 종로35가길 19
